 # Jupiter model, Ptrans=7 Mbar, rock core 
 # m/Mp         P (GPa)    r/Rmean   T(K)   rho(g/ccm)
 0.5796749812  695.371080   0.65250  11187.7  1.6808117 
 0.5795941204  695.572841   0.65245  11188.8  1.6810285 
 0.5795132616  695.774631   0.65240  11189.8  1.6812452 
 0.5794324047  695.976451   0.65235  11190.9  1.6814619 
 0.5793515498  696.178300   0.65230  11192.0  1.6816787 
 0.5792706969  696.380178   0.65225  11193.1  1.6818954 
 0.5791898459  696.582086   0.65220  11194.2  1.6821121 
 0.5791089970  696.784022   0.65215  11195.2  1.6823288 
 0.5790281500  696.985988   0.65210  11196.3  1.6825455 
 0.5789473050  697.187984   0.65205  11197.4  1.6827622 
 0.5788664620  697.390008   0.65200  11198.5  1.6829789 
 0.5787856210  697.592062   0.65195  11199.6  1.6831956 
 0.5787047820  697.794145   0.65190  11200.6  1.6834123 
 0.5786239449  697.996258   0.65185  11201.7  1.6836290 
 0.5785431099  698.198400   0.65180  11202.8  1.6838457 
 0.5784622769  698.400571   0.65175  11203.9  1.6840624 
 0.5783814458  698.602771   0.65170  11205.0  1.6842791 
 0.5783006168  698.805001   0.65165  11206.0  1.6844958 
 0.5782197898  699.007260   0.65160  11207.1  1.6847124 
 0.5781389648  699.209548   0.65155  11208.2  1.6849291 
 0.5780581418  699.411865   0.65150  11209.3  1.6851458 
 0.5779773208  699.614212   0.65145  11210.4  1.6853624 
 0.5779638508  699.647940   0.65144  11210.5  1.6853985 
 0.5779503809  699.681668   0.65143  11210.7  1.6854347 
 0.5779369110  699.715397   0.65142  11210.9  1.6854708 
 0.5779234412  699.749126   0.65142  11211.1  1.6855069 
 0.5779099715  699.782857   0.65141  11211.3  1.6855430 
 0.5778965018  699.816588   0.65140  11211.4  1.6855791 
 0.5778830322  699.850321   0.65139  11211.6  1.6856152 
 0.5778695626  699.884054   0.65138  11211.8  1.6856513 
 0.5778560931  699.917787   0.65137  11212.0  1.6856874 
 0.5778426236  699.951522   0.65137  11212.2  1.6857235 
 0.5778291542  699.985258   0.65136  11212.3  1.6857596 
 0.5778140944  700.022980   0.65135  11212.6  1.9246628 
 0.5777525832  700.177070   0.65132  11213.4  1.9248513 
 0.5776910722  700.331178   0.65128  11214.3  1.9250397 
 0.5776295615  700.485300   0.65125  11215.1  1.9252281 
 0.5775680511  700.639438   0.65122  11216.0  1.9254166 
 0.5775065410  700.793590   0.65118  11216.8  1.9256050 
 0.5774450311  700.947756   0.65115  11217.7  1.9257934 
 0.5773835215  701.101937   0.65112  11218.6  1.9259818 
 0.5773220122  701.256133   0.65108  11219.4  1.9261702 
 0.5772605032  701.410344   0.65105  11220.3  1.9263586 
 0.5771989944  701.564569   0.65102  11221.1  1.9265470 
 0.5770144700  702.027332   0.65092  11223.7  1.9271121 
 0.5768299480  702.490227   0.65082  11226.3  1.9276772 
 0.5766454287  702.953254   0.65072  11228.8  1.9282423 
 0.5764609121  703.416413   0.65062  11231.4  1.9288073 
 0.5762763981  703.879703   0.65052  11233.9  1.9293723 
 0.5760918868  704.343125   0.65042  11236.5  1.9299372 
 0.5759073782  704.806679   0.65032  11239.1  1.9305021 
 0.5757228724  705.270364   0.65022  11241.6  1.9310669 
 0.5755383694  705.734180   0.65012  11244.2  1.9316317 
 0.5753538692  706.198128   0.65002  11246.8  1.9321964 
 0.5751693718  706.662208   0.64992  11249.3  1.9327611 
 0.5749848774  707.126419   0.64982  11251.9  1.9333258 
 0.5748003858  707.590761   0.64972  11254.5  1.9338904 
 0.5746158971  708.055234   0.64962  11257.0  1.9344549 
 0.5744314115  708.519839   0.64952  11259.6  1.9350194 
 0.5742469288  708.984575   0.64942  11262.1  1.9355839 
 0.5740624491  709.449443   0.64932  11264.7  1.9361483 
 0.5738779725  709.914441   0.64922  11267.3  1.9367127 
 0.5736934989  710.379571   0.64912  11269.8  1.9372770 
 0.5735090285  710.844832   0.64902  11272.4  1.9378413 
 0.5733245611  711.310224   0.64892  11274.9  1.9384055 
 0.5731400969  711.775746   0.64882  11277.5  1.9389697 
 0.5729556360  712.241400   0.64872  11280.1  1.9395338 
 0.5727711782  712.707185   0.64862  11282.6  1.9400979 
 0.5725867237  713.173101   0.64852  11285.2  1.9406620 
 0.5724022725  713.639148   0.64842  11287.7  1.9412260 
 0.5722178246  714.105325   0.64832  11290.3  1.9417899 
 0.5720333800  714.571633   0.64822  11292.8  1.9423538 
 0.5718489388  715.038072   0.64812  11295.4  1.9429177 
 0.5716645009  715.504642   0.64802  11298.0  1.9434815 
 0.5714800665  715.971342   0.64792  11300.5  1.9440453 
 0.5712956355  716.438174   0.64782  11303.1  1.9446090 
 0.5711112081  716.905135   0.64772  11305.6  1.9451727 
 0.5709267841  717.372228   0.64762  11308.2  1.9457363 
 0.5707423636  717.839450   0.64752  11310.7  1.9462999 
 0.5705579467  718.306804   0.64742  11313.3  1.9468634 
 0.5703735334  718.774287   0.64732  11315.8  1.9474269 
 0.5701891237  719.241902   0.64722  11318.4  1.9479903 
 0.5700047177  719.709646   0.64712  11320.9  1.9485537 
 0.5698203154  720.177521   0.64702  11323.5  1.9491171 
 0.5696359167  720.645526   0.64692  11326.0  1.9496804 
 0.5694515218  721.113662   0.64682  11328.6  1.9502436 
 0.5692671307  721.581928   0.64672  11331.1  1.9508069 
 0.5690827433  722.050324   0.64662  11333.7  1.9513700 
 0.5688983597  722.518850   0.64652  11336.2  1.9519331 
 0.5687139801  722.987506   0.64642  11338.8  1.9524962 
 0.5685296042  723.456292   0.64632  11341.3  1.9530592 
 0.5683452323  723.925208   0.64622  11343.9  1.9536222 
 0.5681608643  724.394255   0.64612  11346.4  1.9541852 
 0.5679765003  724.863431   0.64602  11349.0  1.9547480 
 0.5677921403  725.332737   0.64592  11351.5  1.9553109 
 0.5676077843  725.802173   0.64582  11354.1  1.9558737 
 0.5674234323  726.271739   0.64572  11356.6  1.9564364 
 0.5672390845  726.741435   0.64562  11359.2  1.9569991 
 0.5670547407  727.211261   0.64552  11361.7  1.9575618 
 0.5668704010  727.681216   0.64542  11364.3  1.9581244 
 0.5666860655  728.151301   0.64532  11366.8  1.9586870 
 0.5665017342  728.621516   0.64522  11369.4  1.9592495 
 0.5663174071  729.091860   0.64512  11371.9  1.9598119 
 0.5661330843  729.562334   0.64502  11374.5  1.9603744 
 0.5659487657  730.032937   0.64492  11377.0  1.9609367 
 0.5657644514  730.503670   0.64482  11379.5  1.9614991 
 0.5655801415  730.974532   0.64472  11382.1  1.9620614 
 0.5653958360  731.445524   0.64462  11384.6  1.9626236 
 0.5652115348  731.916645   0.64452  11387.2  1.9631858 
 0.5650272380  732.387895   0.64442  11389.7  1.9637479 
 0.5648429457  732.859275   0.64432  11392.3  1.9643100 
 0.5646586578  733.330784   0.64422  11394.8  1.9648721 
 0.5644743744  733.802423   0.64412  11397.3  1.9654341 
 0.5642900956  734.274190   0.64402  11399.9  1.9659960 
 0.5641058213  734.746087   0.64392  11402.4  1.9665579 
 0.5639215516  735.218112   0.64382  11405.0  1.9671198 
 0.5637372865  735.690267   0.64372  11407.5  1.9676816 
 0.5635530261  736.162551   0.64362  11410.0  1.9682434 
 0.5633687704  736.634964   0.64352  11412.6  1.9688051 
 0.5631845193  737.107506   0.64342  11415.1  1.9693668 
 0.5630002729  737.580177   0.64332  11417.7  1.9699284 
 0.5628160313  738.052976   0.64322  11420.2  1.9704900 
 0.5626317945  738.525905   0.64312  11422.7  1.9710515 
 0.5624475625  738.998962   0.64302  11425.3  1.9716130 
 0.5622633354  739.472148   0.64292  11427.8  1.9721745 
 0.5620791131  739.945463   0.64282  11430.3  1.9727359 
 0.5618948957  740.418906   0.64272  11432.9  1.9732972 
 0.5617106832  740.892478   0.64262  11435.4  1.9738585 
 0.5615264756  741.366179   0.64252  11437.9  1.9744198 
 0.5613422731  741.840008   0.64242  11440.5  1.9749810 
 0.5611580755  742.313966   0.64232  11443.0  1.9755421 
 0.5609738830  742.788052   0.64222  11445.5  1.9761033 
 0.5607896956  743.262267   0.64212  11448.1  1.9766643 
 0.5606055132  743.736610   0.64202  11450.6  1.9772253 
 0.5604213359  744.211082   0.64192  11453.1  1.9777863 
 0.5602371639  744.685682   0.64182  11455.7  1.9783472 
 0.5600529970  745.160410   0.64172  11458.2  1.9789081 
 0.5598688352  745.635266   0.64162  11460.7  1.9794690 
 0.5596846787  746.110251   0.64152  11463.3  1.9800298 
 0.5595005275  746.585364   0.64142  11465.8  1.9805905 
 0.5593163815  747.060605   0.64132  11468.3  1.9811512 
 0.5591322409  747.535974   0.64122  11470.9  1.9817118 
 0.5589481056  748.011471   0.64112  11473.4  1.9822724 
 0.5587639757  748.487096   0.64102  11475.9  1.9828330 
 0.5585798512  748.962849   0.64092  11478.5  1.9833935 
 0.5583957321  749.438730   0.64082  11481.0  1.9839539 
 0.5582116184  749.914739   0.64072  11483.5  1.9845144 
 0.5580275103  750.390876   0.64062  11486.0  1.9850747 
 0.5578434076  750.867141   0.64052  11488.6  1.9856350 
 0.5576593105  751.343533   0.64042  11491.1  1.9861953 
 0.5574752189  751.820053   0.64032  11493.6  1.9867555 
 0.5572911330  752.296701   0.64022  11496.2  1.9873157 
 0.5571070526  752.773477   0.64012  11498.7  1.9878758 
 0.5569229779  753.250380   0.64002  11501.2  1.9884359 
 0.5567389089  753.727411   0.63992  11503.7  1.9889960 
 0.5565548456  754.204569   0.63982  11506.3  1.9895559 
 0.5563707880  754.681855   0.63972  11508.8  1.9901159 
 0.5561867362  755.159268   0.63962  11511.3  1.9906758 
 0.5560026901  755.636809   0.63952  11513.8  1.9912356 
 0.5558186499  756.114477   0.63942  11516.4  1.9917954 
 0.5556346155  756.592272   0.63932  11518.9  1.9923552 
 0.5554505870  757.070195   0.63922  11521.4  1.9929149 
 0.5552665644  757.548245   0.63912  11523.9  1.9934745 
 0.5550825477  758.026422   0.63902  11526.4  1.9940341 
 0.5548985369  758.504727   0.63892  11529.0  1.9945937 
 0.5547145322  758.983159   0.63882  11531.5  1.9951532 
 0.5545305334  759.461717   0.63872  11534.0  1.9957127 
 0.5543465407  759.940403   0.63862  11536.5  1.9962721 
 0.5541625540  760.419216   0.63852  11539.1  1.9968315 
 0.5539785735  760.898156   0.63842  11541.6  1.9973908 
 0.5537945991  761.377222   0.63832  11544.1  1.9979501 
 0.5536106307  761.856416   0.63822  11546.6  1.9985093 
 0.5534266686  762.335737   0.63812  11549.1  1.9990685 
 0.5532427127  762.815184   0.63802  11551.6  1.9996277 
 0.5530587630  763.294758   0.63792  11554.2  2.0001868 
 0.5528748196  763.774459   0.63782  11556.7  2.0007458 
 0.5526908824  764.254287   0.63772  11559.2  2.0013048 
 0.5525069516  764.734241   0.63762  11561.7  2.0018637 
 0.5523230271  765.214322   0.63752  11564.2  2.0024226 
 0.5521391090  765.694529   0.63742  11566.8  2.0029815 
 0.5519551972  766.174864   0.63732  11569.3  2.0035403 
 0.5517712919  766.655324   0.63722  11571.8  2.0040991 
 0.5515873931  767.135911   0.63712  11574.3  2.0046578 
 0.5514035007  767.616625   0.63702  11576.8  2.0052164 
 0.5512196148  768.097465   0.63692  11579.3  2.0057751 
 0.5510357354  768.578431   0.63682  11581.8  2.0063336 
 0.5508518626  769.059523   0.63672  11584.4  2.0068922 
 0.5506679964  769.540742   0.63662  11586.9  2.0074506 
 0.5504841368  770.022087   0.63652  11589.4  2.0080091 
 0.5503002839  770.503558   0.63642  11591.9  2.0085674 
 0.5501164376  770.985156   0.63632  11594.4  2.0091258 
 0.5499325980  771.466879   0.63622  11596.9  2.0096841 
 0.5497487651  771.948729   0.63612  11599.4  2.0102423 
 0.5495649390  772.430704   0.63602  11601.9  2.0108005 
 0.5493811197  772.912806   0.63592  11604.5  2.0113586 
 0.5491973071  773.395033   0.63582  11607.0  2.0119167 
 0.5490135014  773.877387   0.63572  11609.5  2.0124748 
 0.5488297026  774.359866   0.63562  11612.0  2.0130328 
 0.5486459106  774.842471   0.63552  11614.5  2.0135907 
 0.5484621256  775.325202   0.63542  11617.0  2.0141486 
 0.5482783475  775.808059   0.63532  11619.5  2.0147065 
 0.5480945764  776.291041   0.63522  11622.0  2.0152643 
 0.5479108122  776.774149   0.63512  11624.5  2.0158221 
 0.5477270551  777.257383   0.63502  11627.0  2.0163798 
 0.5475433051  777.740742   0.63492  11629.5  2.0169374 
 0.5473595621  778.224227   0.63482  11632.1  2.0174951 
 0.5471758262  778.707837   0.63472  11634.6  2.0180526 
 0.5469920975  779.191573   0.63462  11637.1  2.0186102 
 0.5468083759  779.675434   0.63452  11639.6  2.0191676 
 0.5466246615  780.159420   0.63442  11642.1  2.0197251 
 0.5464409543  780.643532   0.63432  11644.6  2.0202825 
 0.5462572544  781.127769   0.63422  11647.1  2.0208398 
 0.5460735617  781.612132   0.63412  11649.6  2.0213971 
 0.5458898764  782.096619   0.63402  11652.1  2.0219543 
 0.5457061983  782.581232   0.63392  11654.6  2.0225115 
 0.5455225276  783.065970   0.63382  11657.1  2.0230686 
 0.5453388643  783.550833   0.63372  11659.6  2.0236257 
 0.5451552083  784.035821   0.63362  11662.1  2.0241828 
 0.5449715599  784.520935   0.63352  11664.6  2.0247398 
 0.5447879188  785.006173   0.63342  11667.1  2.0252967 
 0.5446042853  785.491536   0.63332  11669.6  2.0258536 
 0.5444206593  785.977024   0.63322  11672.1  2.0264105 
 0.5442370408  786.462636   0.63312  11674.6  2.0269673 
 0.5440534298  786.948374   0.63302  11677.1  2.0275241 
 0.5438698265  787.434236   0.63292  11679.6  2.0280808 
 0.5436862308  787.920223   0.63282  11682.1  2.0286374 
 0.5435026427  788.406335   0.63272  11684.6  2.0291941 
 0.5433190623  788.892571   0.63262  11687.1  2.0297506 
 0.5431354897  789.378932   0.63252  11689.6  2.0303072 
 0.5429519247  789.865418   0.63242  11692.1  2.0308636 
 0.5427683675  790.352028   0.63232  11694.6  2.0314201 
 0.5425848181  790.838763   0.63222  11697.1  2.0319764 
 0.5424012765  791.325622   0.63212  11699.6  2.0325328 
 0.5422177427  791.812605   0.63202  11702.1  2.0330890 
 0.5420342168  792.299713   0.63192  11704.6  2.0336453 
 0.5418506988  792.786945   0.63182  11707.1  2.0342015 
 0.5416671887  793.274301   0.63172  11709.6  2.0347576 
 0.5414836865  793.761782   0.63162  11712.1  2.0353137 
 0.5413001923  794.249387   0.63152  11714.6  2.0358697 
 0.5411167061  794.737115   0.63142  11717.1  2.0364257 
 0.5409332279  795.224969   0.63132  11719.6  2.0369817 
 0.5407497578  795.712946   0.63122  11722.1  2.0375376 
 0.5405662958  796.201047   0.63112  11724.6  2.0380934 
 0.5403828418  796.689272   0.63102  11727.0  2.0386492 
 0.5401993960  797.177621   0.63092  11729.5  2.0392050 
 0.5400159584  797.666094   0.63082  11732.0  2.0397607 
 0.5398325289  798.154691   0.63072  11734.5  2.0403163 
 0.5396491077  798.643411   0.63062  11737.0  2.0408720 
 0.5394656947  799.132256   0.63052  11739.5  2.0414275 
 0.5392822900  799.621224   0.63042  11742.0  2.0419830 
 0.5390988935  800.110316   0.63032  11744.5  2.0425385 
 0.5389155054  800.599531   0.63022  11747.0  2.0430939 
 0.5387321256  801.088870   0.63012  11749.5  2.0436493 
 0.5385487542  801.578333   0.63002  11752.0  2.0442046 
 0.5383653912  802.067919   0.62992  11754.4  2.0447599 
 0.5381820366  802.557629   0.62982  11756.9  2.0453151 
 0.5379986905  803.047462   0.62972  11759.4  2.0458703 
 0.5378153528  803.537419   0.62962  11761.9  2.0464254 
 0.5376320237  804.027499   0.62952  11764.4  2.0469805 
 0.5374487031  804.517702   0.62942  11766.9  2.0475355 
 0.5372653910  805.008029   0.62932  11769.4  2.0480905 
 0.5370820876  805.498478   0.62922  11771.9  2.0486454 
 0.5368987927  805.989051   0.62912  11774.3  2.0492003 
 0.5367155065  806.479748   0.62902  11776.8  2.0497552 
 0.5365322290  806.970567   0.62892  11779.3  2.0503100 
 0.5363489601  807.461509   0.62882  11781.8  2.0508647 
 0.5361657000  807.952575   0.62872  11784.3  2.0514194 
 0.5359824486  808.443763   0.62862  11786.8  2.0519741 
 0.5357992060  808.935074   0.62852  11789.2  2.0525286 
 0.5356159722  809.426508   0.62842  11791.7  2.0530832 
 0.5354327472  809.918065   0.62832  11794.2  2.0536377 
 0.5352495310  810.409745   0.62822  11796.7  2.0541922 
 0.5350663238  810.901548   0.62812  11799.2  2.0547466 
 0.5348831254  811.393473   0.62802  11801.7  2.0553009 
 0.5346999360  811.885521   0.62792  11804.1  2.0558552 
 0.5345167555  812.377692   0.62782  11806.6  2.0564095 
 0.5343335840  812.869986   0.62772  11809.1  2.0569637 
 0.5341504215  813.362402   0.62762  11811.6  2.0575179 
 0.5339672681  813.854940   0.62752  11814.1  2.0580720 
 0.5337841237  814.347601   0.62742  11816.5  2.0586260 
 0.5336009885  814.840384   0.62732  11819.0  2.0591801 
 0.5334178623  815.333290   0.62722  11821.5  2.0597340 
 0.5332347453  815.826318   0.62712  11824.0  2.0602879 
 0.5330516374  816.319469   0.62702  11826.5  2.0608418 
 0.5328685388  816.812741   0.62692  11828.9  2.0613956 
 0.5326854493  817.306136   0.62682  11831.4  2.0619494 
 0.5325023692  817.799654   0.62672  11833.9  2.0625031 
 0.5323192982  818.293293   0.62662  11836.4  2.0630568 
 0.5321362366  818.787054   0.62652  11838.9  2.0636105 
 0.5319531843  819.280938   0.62642  11841.3  2.0641640 
 0.5317701414  819.774943   0.62632  11843.8  2.0647176 
 0.5315871079  820.269071   0.62622  11846.3  2.0652711 
 0.5314040837  820.763320   0.62612  11848.8  2.0658245 
 0.5312210690  821.257692   0.62602  11851.2  2.0663779 
 0.5310380638  821.752185   0.62592  11853.7  2.0669312 
 0.5308550680  822.246800   0.62582  11856.2  2.0674845 
 0.5306720818  822.741537   0.62572  11858.7  2.0680377 
 0.5304891051  823.236395   0.62562  11861.1  2.0685909 
 0.5303061379  823.731375   0.62552  11863.6  2.0691441 
 0.5301231803  824.226477   0.62542  11866.1  2.0696972 
 0.5299402324  824.721701   0.62532  11868.5  2.0702502 
 0.5297572941  825.217046   0.62522  11871.0  2.0708032 
 0.5295743655  825.712512   0.62512  11873.5  2.0713562 
 0.5293914465  826.208100   0.62502  11876.0  2.0719091 
 0.5292085373  826.703809   0.62492  11878.4  2.0724619 
 0.5290256379  827.199640   0.62482  11880.9  2.0730147 
 0.5288427482  827.695592   0.62472  11883.4  2.0735675 
 0.5286598683  828.191666   0.62462  11885.8  2.0741202 
 0.5284769982  828.687861   0.62452  11888.3  2.0746728 
 0.5282941380  829.184176   0.62442  11890.8  2.0752255 
 0.5281112877  829.680614   0.62432  11893.2  2.0757780 
 0.5279284473  830.177172   0.62422  11895.7  2.0763305 
 0.5277456167  830.673851   0.62412  11898.2  2.0768830 
 0.5275627962  831.170651   0.62402  11900.6  2.0774354 
 0.5273799856  831.667573   0.62392  11903.1  2.0779878 
 0.5271971851  832.164615   0.62382  11905.6  2.0785401 
 0.5270143946  832.661778   0.62372  11908.0  2.0790923 
 0.5268316141  833.159062   0.62362  11910.5  2.0796446 
 0.5266488437  833.656467   0.62352  11913.0  2.0801967 
 0.5264660835  834.153993   0.62342  11915.4  2.0807489 
 0.5262833334  834.651640   0.62332  11917.9  2.0813009 
 0.5261005931  835.149408   0.62322  11920.3  2.0818632 
 0.5259178618  835.647300   0.62312  11922.7  2.0824295 
 0.5257351395  836.145316   0.62302  11925.1  2.0829959 
 0.5255524261  836.643456   0.62292  11927.5  2.0835622 
 0.5253697217  837.141720   0.62282  11930.0  2.0841284 
